feature,mean_abs_correlation,max_abs_correlation
complexity_x_path,0.20053604188276578,0.9441833920937405
dark_x_pain,0.1755441260922085,0.9439954951917037
dark_x_unpleasant,0.1658433118242271,0.9439954951917037
body_x_fearful,0.17539654423596607,0.9437363024756539
caused_x_fearful,0.22241707164287677,0.9437212765020745
complexity,0.21496255652997148,0.9436256001127136
complexity_sq,0.19119969430518396,0.9436256001127136
loud_x_short,0.1965475610922184,0.9435290498520518
sad_x_surprised,0.2080557631428628,0.9435041716503576
face_x_benefit,0.164260257385796,0.9434570889234719
speech_x_benefit,0.1770646439950955,0.9434570889234719
pain_x_harm,0.2074177298052288,0.9432209557895901
fast_x_face,0.17417405176838083,0.9431261440478452
fast_x_speech,0.1800858151585229,0.9431261440478452
pain_sq,0.17501042313720883,0.9430649415133079
pain,0.19391487618500916,0.9430649415133079
texture_x_landmark,0.128559541365596,0.9430006436930071
smell_x_head,0.15324432519989148,0.9428576676168668
touch_x_high,0.16458569887325522,0.9428278502099295
texture_x_high,0.16616206318222354,0.9428278502099295
communication_x_disgusted,0.17850901426385488,0.9425933877659431
communication_x_angry,0.17478179070108033,0.9425933877659431
social_x_disgusted,0.1874742265591441,0.9425422095159104
pattern_x_head,0.16072481463004964,0.9424192651049624
texture_x_head,0.16369663808974225,0.9424192651049624
fast_x_path,0.18883912099771635,0.9423311474354934
motion_x_path,0.19567631007083064,0.9423311474354934
sound_x_harm,0.23092804746442422,0.9422657088173415
audition_x_harm,0.2382470560226008,0.9422657088173415
vision_x_loud,0.23743653028222717,0.9419275728966642
complexity_x_body,0.1869510265148894,0.941776277398373
pleasant_x_fearful,0.14615456682349992,0.9415016474666777
happy_x_fearful,0.12989515855158312,0.9415016474666777
sound_x_human,0.19847547433953772,0.9414232275884955
face_x_sound,0.17205604760952006,0.9414232275884955
speech_x_number,0.11607693857179456,0.9413325905622248
face_x_number,0.10760282975577219,0.9413325905622248
texture_x_smell,0.1822722626541798,0.9410436559860882
lowerlimb_x_toward,0.12755285903459293,0.9409570158723496
lowerlimb_x_away,0.12191320700312872,0.9409570158723496
weight_x_low,0.18953666088613977,0.940899411343103
touch_x_needs,0.16754832532214536,0.9408093974601967
texture_x_needs,0.174155193554313,0.9408093974601967
color_x_shape,0.21596728613860158,0.9406614305924312
color_x_weight,0.2084578929484843,0.9406614305924312
sound_x_unpleasant,0.2074084726532586,0.9406343965318619
audition_x_unpleasant,0.22192834831343683,0.9406343965318619
duration,0.14375851871270443,0.9405989764514735
duration_sq,0.11165018599156142,0.9405989764514735
dark_x_sound,0.18228883169069007,0.940465996529166
biomotion_x_angry,0.19366255616597391,0.940321916702086
body_x_angry,0.180001829085966,0.940321916702086
pleasant_x_disgusted,0.11195417023988832,0.9401884359922127
happy_x_disgusted,0.11452842872928443,0.9401884359922127
pattern_x_number,0.13387019370689432,0.9396187604194747
cognition_x_angry,0.17974126967725232,0.9394375071785431
cognition_x_disgusted,0.17405632277643618,0.9394375071785431
human_x_attention,0.21926164177709298,0.9394096092048909
human_x_arousal,0.2278988801715358,0.9394096092048909
audition_x_speech,0.18470448404739745,0.9393990859621346
fast_x_taste,0.10245084019147438,0.9393594067947253
motion_x_taste,0.10931400758564025,0.9393594067947253
color_x_smell,0.1782024154136444,0.9392549397221195
low_sq,0.14703212052271825,0.9392026655830783
angry_x_surprised,0.20948158137611525,0.9391646348025291
sad,0.20564206586491976,0.9387819719811363
caused_x_sad,0.19935336498486214,0.9387819719811363
pattern_x_near,0.1933111713884486,0.938599988002755
texture_x_near,0.19185295994843524,0.938599988002755
vision_x_unpleasant,0.211037065431976,0.9385851982256298
complexity_x_unpleasant,0.22098531604560082,0.9385851982256298
complexity_x_human,0.19492439373941828,0.9385317972326436
complexity_x_landmark,0.11208843981080101,0.9384906663577314
loud_x_lowerlimb,0.17709563938608294,0.9384300203817485
sad_sq,0.17277581920500676,0.9382382633966376
caused_x_unpleasant,0.2154887312267263,0.9381100686460898
time_x_needs,0.10471688197054727,0.9380214301739334
duration_x_needs,0.11442661947654617,0.9380214301739334
body_x_high,0.14622223834654918,0.9379575784891093
motion_x_high,0.19452196882213726,0.9379431602213328
fast_x_high,0.1804300207267494,0.9379431602213328
color_x_number,0.13117158183275093,0.9378576052063533
number_x_human,0.1255144064598059,0.9376010954784482
pain_x_unpleasant,0.19946833735875275,0.9374613432792759
practice_x_number,0.13259930019670785,0.9373485880551868
face_x_drive,0.17764064033478066,0.9373263583690943
speech_x_drive,0.19231350045690793,0.9373263583690943
motion_x_harm,0.23752794025120036,0.9372816093449522
fast_x_harm,0.22686248078512464,0.9372816093449522
audition_x_head,0.149832473426691,0.9372683763173262
human_x_disgusted,0.18886374448218632,0.9372332877708678
loud_x_harm,0.2305124359476718,0.9369477967824005
number_x_duration,0.07897108616904178,0.9368367244864457
number_x_time,0.08232822914775324,0.9368367244864457
vision_x_complexity,0.2227893183983891,0.9367695207358169
caused_x_cognition,0.2077048592362914,0.9365666888415896
consequential_x_cognition,0.21420289483512922,0.9365666888415896
texture_x_low,0.17035862347691882,0.9365116107660778
motion_x_arousal,0.255058259222042,0.9363392389370208
motion_x_attention,0.25598387026611086,0.9363392389370208
motion_x_human,0.19818509984110017,0.93627030989843
bright_x_unpleasant,0.15708362614999355,0.9361686119824586
bright_x_fearful,0.15556229840621014,0.9361686119824586
body_x_short,0.16085688772253462,0.9360943502899193
biomotion_x_short,0.16925299520363982,0.9360943502899193
cognition_x_attention,0.20043737313521273,0.936047583961312
cognition_x_arousal,0.19666528097518512,0.936047583961312
large_x_fearful,0.20288032999797798,0.9358435142599298
large_x_unpleasant,0.1986970840847118,0.9358435142599298
large_x_sad,0.19482288333443518,0.935799365146944
communication_x_unpleasant,0.18518701094088572,0.9356857445571883
upperlimb_x_attention,0.17909185678717637,0.9356314053950062
upperlimb_x_arousal,0.18021065638324624,0.9356314053950062
short_sq,0.15153844761440846,0.9355871117237325
short,0.1712881205303364,0.9355871117237325
vision_x_sound,0.2271778987286576,0.9352201853096845
vision_x_audition,0.23435522528365432,0.9352201853096845
caused_x_consequential,0.22351607235717127,0.9350257339574541
number_sq,0.07677851238141545,0.9350101680329049
number,0.07996264464805784,0.9350101680329049
texture_x_self,0.15514227376797282,0.9350053781711049
touch_x_self,0.15213340377743978,0.9350053781711049
large_x_complexity,0.188258784233578,0.9348220812137288
speech_x_path,0.1589384322259349,0.9348100764087351
face_x_path,0.15511688303608948,0.9348100764087351
pain_x_pleasant,0.11613928630746918,0.9345782460530584
pain_x_happy,0.10624562058314639,0.9345782460530584
away,0.16795525986553822,0.9344780436237594
away_sq,0.13887643885364634,0.9344780436237594
near_x_number,0.12121117321246525,0.9344481035971812
motion_x_pain,0.21353751177608318,0.9342695216495264
fast_x_pain,0.20739976939626129,0.9342695216495264
slow_x_audition,0.21429763476866695,0.9342622737052086
slow_x_sound,0.19927143869612202,0.9342622737052086
music_x_human,0.14267863663321198,0.9342181109609645
face_x_music,0.12683733069700864,0.9342181109609645
color_x_high,0.1690560312488342,0.9341913003452479
loud_x_unpleasant,0.21469692152802136,0.9340506905606206
pattern_x_small,0.19440342164436075,0.9340471830282361
large_x_attention,0.21904004251132875,0.9340071179514232
large_x_arousal,0.21896101327940592,0.9340071179514232
pain_x_caused,0.20352633407522952,0.9339792971341186
bright_x_attention,0.17765043653358104,0.9338976382881548
bright_x_arousal,0.17023802070031754,0.9338976382881548
motion_x_body,0.18620021340424353,0.9338874037752078
consequential_x_attention,0.24680227407888336,0.933845043649142
consequential_x_arousal,0.23975698234692963,0.933845043649142
face_x_consequential,0.1884718447674411,0.9338355797289717
speech_x_consequential,0.2055587130734353,0.9338355797289717
path_x_fearful,0.2088364059846417,0.9337893196681922
path_x_unpleasant,0.20451264846993442,0.9337893196681922
shape_x_number,0.128521431463031,0.9337177526407244
caused_x_self,0.1721384238375907,0.9336781452677796
consequential_x_self,0.1729401162630722,0.9336781452677796
cognition_x_sad,0.16935701856017515,0.9336201547737617
cognition_x_unpleasant,0.1765152539930605,0.9336201547737617
biomotion_x_complexity,0.19435728852301867,0.9335215802158815
touch_x_low,0.17454805862789782,0.933325312084136
audition_x_angry,0.21630931352920338,0.9332856386933145
sound_x_angry,0.20270745899663184,0.9332856386933145
touch_x_texture,0.21457714998451907,0.9331758766367308
pattern_x_touch,0.21274588140334094,0.9331758766367308
social_x_arousal,0.20587896656825588,0.9330989979486156
social_x_attention,0.21401949735427236,0.9330989979486156
communication_x_attention,0.17802049011290055,0.9328859618987403
communication_x_arousal,0.192719862737602,0.9328859618987403
lowerlimb,0.1489058325119724,0.9327465746443253
motion_x_lowerlimb,0.14925092773235155,0.9327465746443253
color_x_music,0.14693560501920752,0.932692874799572
lowerlimb_sq,0.11322980341390712,0.9325609343488099
long_x_unpleasant,0.1808598523943189,0.9325520920856758
long_x_sad,0.16779899560649772,0.9325520920856758
temperature_x_fearful,0.17187153473746622,0.93225922992701
temperature_x_unpleasant,0.16245804870367334,0.93225922992701
taste_x_near,0.1602238020149544,0.9321187959010325
sound_x_communication,0.14776393930180207,0.9321184353465324
loud_x_communication,0.1477409440725948,0.9321184353465324
fast_x_lowerlimb,0.1367090665319996,0.9320628489408562
body_x_unpleasant,0.17911539006504093,0.932057669007721
complexity_x_sad,0.2034677471406664,0.9320354070168784
vision_x_sad,0.18913264966798574,0.9320354070168784
music_x_drive,0.15176774681660618,0.9320015205633988
texture_x_lowerlimb,0.14354638835406466,0.9320010438018972
pattern_x_lowerlimb,0.13769575891504443,0.9320010438018972
music_x_duration,0.1409281995872244,0.9319357038745827
music_x_time,0.13666757089102705,0.9319357038745827
speech_x_caused,0.20130913766419992,0.9316086285119956
color_x_low,0.18266159909744345,0.9315491312670097
body_x_disgusted,0.15790859700789237,0.9314495999399363
shape_x_human,0.16924498508385985,0.931418985416568
dark_x_motion,0.183159223038243,0.9310546425352203
dark_x_fast,0.18377729475494,0.9310546425352203
color_x_biomotion,0.14474683717734893,0.9310093111417156
pattern_x_biomotion,0.15470722273118448,0.9310093111417156
shape_x_landmark,0.13228718385945681,0.9309189360265321
landmark_x_unpleasant,0.11981540912726558,0.9309114449335982
landmark_x_sad,0.11846017992689202,0.9309114449335982
harm_x_surprised,0.22235871256267276,0.9308332601209398
fast_x_away,0.18129160208391737,0.9304762102654677
motion_x_away,0.19525549232524822,0.9304762102654677
texture_x_weight,0.22315366798645356,0.9304458931288473
shape_x_head,0.16044193857424546,0.9302850638338365
caused_x_communication,0.19323633040639823,0.9301659963848856
consequential_x_communication,0.1958702361386111,0.9301659963848856
color_x_head,0.15865271303603912,0.9301528304172096
face_x_caused,0.1795192144556247,0.9301293316936265
pain_x_sad,0.18655141105411102,0.93008655015802
time,0.12082401002504368,0.9300708511487112
temperature_x_music,0.1452528320104706,0.9299937937496342
touch_x_near,0.17957817763712852,0.9299191273997515
low_x_path,0.1947673078969849,0.9299140490310401
fast_x_low,0.21133100211992836,0.9299140490310401
touch_x_head,0.16237275912258423,0.9298209444219921
head_x_human,0.18562650375672407,0.9296413910891725
face_x_head,0.1623871602335176,0.9296413910891725
caused_x_human,0.21556486084183663,0.9295835062212743
consequential_x_human,0.22413716661276506,0.9295835062212743
number_x_unpleasant,0.11403313726886294,0.9295483416849415
number_x_angry,0.11685250601765845,0.9295483416849415
short_x_arousal,0.19975427908176072,0.9295092019460511
short_x_attention,0.19794549708525475,0.9295092019460511
high_x_caused,0.1572629575724704,0.9293882958965651
high_x_short,0.1533551958845041,0.9293882958965651
vision_x_upperlimb,0.1817924166411219,0.9293271533610203
speech_x_upperlimb,0.17517373285680324,0.9291668424497328
face_x_upperlimb,0.16400519265645383,0.9291668424497328
fast_x_sad,0.2138173189953274,0.9291555525088029
motion_x_sad,0.2219358678468103,0.9291555525088029
vision_x_lowerlimb,0.15848344744915704,0.9289863804384741
head_x_attention,0.15667707213496124,0.928935411343523
head_x_arousal,0.1647922348236286,0.928935411343523
music_x_scene,0.15776410466320667,0.9288057472821195
motion_x_biomotion,0.19015314209898848,0.9287964409942768
fast_x_temperature,0.18936991528303293,0.928688615391645
motion_x_temperature,0.19243365103214286,0.928688615391645
upperlimb_x_disgusted,0.16025182381453087,0.928688247480849
upperlimb_x_angry,0.18544885781515405,0.928688247480849
away_x_arousal,0.20532837470317175,0.9286534541604043
away_x_attention,0.2044410969789406,0.9286534541604043
temperature_x_attention,0.18911356951281064,0.9282758662279311
temperature_x_arousal,0.17787348635410472,0.9282758662279311
pattern_x_needs,0.1729435159949814,0.9282163018844856
fast_x_shape,0.20716997825338918,0.9280365713052445
pattern_x_fast,0.20326382918783234,0.9280365713052445
short_x_surprised,0.18428927613037252,0.9280336390443151
temperature_x_sad,0.15022353203465796,0.9279320260233477
temperature_x_consequential,0.16259522875259386,0.9277965148349846
temperature_x_harm,0.16869345781661121,0.9277965148349846
music_x_benefit,0.15924396633387314,0.9277477102484328
low_x_music,0.13908715467330404,0.9276977358067954
pattern_x_communication,0.13334915354023025,0.9276694781442546
texture_x_communication,0.13693857977418536,0.9276694781442546
smell_x_toward,0.14622505457108845,0.9276488962212852
small_x_texture,0.2017150931165765,0.9275902544489047
audition_x_disgusted,0.19535842441380494,0.9275756215189159
sound_x_disgusted,0.16826834333130525,0.9275756215189159
vision_x_pain,0.1910332346189692,0.9275073041490061
complexity_x_pain,0.20568843430719772,0.9275073041490061
weight_x_landmark,0.12526961712883097,0.9272726204743711
high_x_path,0.17809717806690026,0.9272657790183888
small_x_fast,0.14344366147832274,0.9272201992733731
small_x_motion,0.14950687030877113,0.9272201992733731
motion_x_complexity,0.23654775833859074,0.9272112458297425
body_x_touch,0.15816396405175645,0.9271863371076464
self_x_drive,0.16379830096535766,0.9271792573034928
self_x_arousal,0.1653200405110754,0.9271792573034928
taste_x_benefit,0.16117744243659923,0.9271297872919868
high_x_surprised,0.1609301986794202,0.9269359844030033
pattern_x_toward,0.19498540778187082,0.9267980332034874
shape_x_toward,0.19912436852091947,0.9267980332034874
sound_x_speech,0.18076430874227592,0.9267387930128572
number_x_caused,0.09661793117546962,0.926552942519298
number_x_consequential,0.10044053564927323,0.926552942519298
slow_x_loud,0.2119286238334656,0.9263968191556473
touch_x_communication,0.13704395893874982,0.9263643567301941
vision_x_needs,0.16255453685266782,0.9262526078979074
shape_x_needs,0.16719624756788495,0.9262526078979074
path_x_sad,0.19469328672044722,0.9261393472916761
upperlimb_x_unpleasant,0.17019896295236742,0.9260064882500973
benefit_x_needs,0.13677944053618385,0.9259983036385507
audition_x_sad,0.22284518956121438,0.925913057786214
sound_x_sad,0.21469943005938788,0.925913057786214
dark_x_fearful,0.1605131034354933,0.9258088519575819
consequential_x_social,0.21309201587211848,0.9257148294828134
caused_x_social,0.20267366485714916,0.9257148294828134
bright_x_weight,0.1973551052454393,0.9256380672344126
bright_x_shape,0.20615460437253974,0.9256380672344126
loud_x_human,0.20290940787663306,0.9254283571340699
face_x_loud,0.17742921424906036,0.9254283571340699
color_x_pattern,0.20705147807911553,0.9253995357575953
temperature_x_pain,0.15819758783039153,0.9251978070874449
self_x_benefit,0.16291612578754083,0.925165397386742
shape_x_lowerlimb,0.14438418525062457,0.9251471104841923
music_x_social,0.14852126508712013,0.9250074962900039
shape_x_temperature,0.21080336459275176,0.9249489138560476
pattern_x_temperature,0.20469679550362546,0.9249489138560476
lowerlimb_x_arousal,0.16684250549814533,0.924896585290024
lowerlimb_x_attention,0.1809061495459991,0.924896585290024
landmark_x_attention,0.12649610519535867,0.924852961610876
landmark_x_arousal,0.12413971279545491,0.924852961610876
slow,0.16432085325105314,0.9246971828213763
vision_x_slow,0.18662277983227366,0.9246971828213763
speech_x_away,0.17577766246903884,0.9246213758411309
face_x_away,0.16784302200777088,0.9246213758411309
small_x_high,0.13345224980953904,0.9244562484397559
human_x_fearful,0.20017322099210677,0.9243510408289447
touch_x_smell,0.1744549712210093,0.9240189025036947
pattern_x_weight,0.22342882608787565,0.9239768504740288
disgusted_x_drive,0.2014483540411442,0.9239446124982675
angry_x_drive,0.21117614210098118,0.9239446124982675
duration_x_attention,0.19993726699075676,0.9238481651163568
duration_x_arousal,0.18824668139737025,0.9238481651163568
body_x_low,0.16281876056105948,0.9237884260743021
large_x_shape,0.19617834063477207,0.9237653287284575
biomotion_x_arousal,0.2204112589819535,0.9237409426007975
biomotion_x_attention,0.2066857348535187,0.9237409426007975
landmark_x_caused,0.11880804179721356,0.9236036867233861
landmark_x_consequential,0.12361152880804765,0.9236036867233861
vision_x_disgusted,0.16875564937124188,0.9234902609941577
complexity_x_disgusted,0.18622623979625044,0.9234902609941577
motion_x_low,0.22141715602175788,0.9232690797190918
loud_x_angry,0.20267465324228867,0.9231901784476829
loud_x_consequential,0.2337205481363109,0.9230933443338187
biomotion_x_disgusted,0.16873126419296594,0.9227528412629299
biomotion_x_unpleasant,0.19818025663623198,0.9227528412629299
touch_x_weight,0.21836778108125798,0.922734918295244
landmark_x_fearful,0.12871796392829282,0.922549702274934
path_x_attention,0.21803923503826025,0.9224854901889092
path_x_arousal,0.2068721540748942,0.9224854901889092
loud_x_caused,0.2108953558830188,0.9223636599236098
sound_x_caused,0.19626022118919154,0.9223636599236098
caused_x_attention,0.2268198162089788,0.9223113664745926
caused_x_arousal,0.22590459505737284,0.9223113664745926
long_sq,0.11451629735603548,0.9222808368447512
long,0.14600358016167517,0.9222808368447512
pattern_x_pain,0.1782314133922388,0.9219882930977369
shape_x_pain,0.18426237747335447,0.9219882930977369
dark_x_attention,0.16885177074304258,0.9218154823262333
dark_x_arousal,0.15065819936152897,0.9218154823262333
motion_x_toward,0.20544220457798326,0.9214856532634287
fast_x_toward,0.20018963970089476,0.9214856532634287
small_x_unpleasant,0.10378356571678492,0.9213904407067273
small_x_disgusted,0.09794173057385068,0.9213904407067273
attention_x_arousal,0.24450980559137553,0.9212468101850864
landmark_x_duration,0.12015628015367168,0.9212340718386236
landmark_x_time,0.11124487361684583,0.9212340718386236
speech_x_head,0.1762106752036751,0.921215582589459
motion_x_weight,0.21267645231313737,0.9210398303140986
fast_x_weight,0.19332264915086866,0.9210398303140986
loud_x_speech,0.1806435202799252,0.9209107074776407
pain_x_high,0.15695689627359075,0.9206801432446632
high_x_unpleasant,0.1675088489534577,0.9206801432446632
temperature_sq,0.14256694770627704,0.9206680506068196
audition_x_duration,0.19393809840698256,0.920568156788575
sound_x_duration,0.18951887633912703,0.920568156788575
low_x_harm,0.22058577682489197,0.9205033340578037
low_x_speech,0.1632271827928761,0.9204876122203165
lowerlimb_x_consequential,0.17523756012240732,0.92043025454652
lowerlimb_x_caused,0.16968414537800716,0.92043025454652
shape_x_upperlimb,0.1803230679177733,0.920283253867249
face_x_social,0.18554026955087338,0.9202822328361703
speech_x_social,0.19565644626206097,0.9202822328361703
consequential_x_surprised,0.22550371007128453,0.9202670994104012
time_x_arousal,0.15218155802509464,0.9202075184725408
time_x_attention,0.16255299745052398,0.9202075184725408
near_x_needs,0.15162268446298724,0.920176102137853
loud_x_time,0.17976106701828357,0.9201103009616755
audition_x_time,0.17408252559729567,0.9201103009616755
path_x_angry,0.1991746959026482,0.9196408535831646
path_x_disgusted,0.18952262267768866,0.9196408535831646
dark_x_low,0.16977606662669245,0.9196022325904997
toward_x_unpleasant,0.1933659732329678,0.9193553463261539
toward_x_fearful,0.203413242530332,0.9193553463261539
long_x_caused,0.1769539000715382,0.9192521407232243
long_x_consequential,0.18431454035935385,0.9192521407232243
bright_sq,0.13832123467478308,0.9189071569051227
loud_x_sad,0.21607173866361928,0.9186608267738762
color_x_small,0.18682891280352554,0.9185733997350437
social_x_communication,0.17446776053433113,0.9184787547257913
color_x_lowerlimb,0.135149371609517,0.9184108394599805
touch_x_upperlimb,0.1741590198889329,0.9182570114026086
texture_x_upperlimb,0.19168330110356965,0.9182570114026086
audition_x_practice,0.15852473494162925,0.9181667426566399
sound_x_practice,0.16537361909233603,0.9181667426566399
sound_x_near,0.1596283731540746,0.9180830502713202
audition_x_near,0.17015473269356124,0.9180830502713202
motion_x_surprised,0.2393507799976416,0.9180087063624516
fast_x_surprised,0.21825933154368246,0.9180087063624516
vision_x_scene,0.17248123913187222,0.917976120925059
complexity_x_harm,0.23718880727353275,0.9179656987151171
vision_x_harm,0.22396737636614714,0.9179656987151171
small_x_touch,0.19660912697043076,0.9178326717639187
complexity_x_attention,0.2392827698070005,0.9177564574060231
complexity_x_arousal,0.23812527147817325,0.9177564574060231
path_x_consequential,0.2014799697848395,0.9177211620988998
path_x_caused,0.19433466384818876,0.9177211620988998
loud_x_landmark,0.15317334368901053,0.9173298984047624
audition_x_landmark,0.1431547993261957,0.9173298984047624
body_x_time,0.1644534500162358,0.9172999468992571
biomotion_x_time,0.17041307081242157,0.9172999468992571
fast_x_disgusted,0.20219474656287648,0.9172308121001064
motion_x_disgusted,0.20970021141001152,0.9172308121001064
scene_x_time,0.11961492513972187,0.9171851300597497
scene_x_duration,0.13604656588221115,0.9171851300597497
color_x_communication,0.12848890018692355,0.9170755756505067
vision_x_toward,0.19446276013330707,0.9169809668602213
body_x_music,0.12624477771938208,0.9168907003818181
music_x_speech,0.1425857731958826,0.9167199760341622
motion_x_consequential,0.24367132260059518,0.9166022651652938
fast_x_consequential,0.22798092355710764,0.9166022651652938
dark_x_consequential,0.16599080942000802,0.9165305725112871
dark_x_harm,0.18068568075267408,0.9165305725112871
near_x_self,0.15191837342546374,0.9164174293746074
shape_x_body,0.16865082923434863,0.9162272709090541
sound_x_consequential,0.22999854090475777,0.9160976723309171
loud_x_social,0.20046184746911747,0.9160403741152587
sound_x_social,0.18881947955161582,0.9160403741152587
biomotion_x_taste,0.09715447821234617,0.9154225419579816
pattern_x_practice,0.21781290748855114,0.9153544593685892
texture_x_practice,0.21481284384374078,0.9153544593685892
upperlimb_x_practice,0.16701880232881103,0.9152218826050409
upperlimb_x_near,0.1541369600941052,0.9152218826050409
slow_x_face,0.16051098257749166,0.9152159839470937
slow_x_speech,0.16869246042207375,0.9152159839470937
pain_x_path,0.20516749293888223,0.9151590731012678
loud_x_duration,0.20657313590385978,0.9150031631712798
high_x_speech,0.14902746922498267,0.9149577260267886
cognition_x_harm,0.1806181223423464,0.9148113916950724
duration_x_social,0.1588713852018191,0.9140832139579771
time_x_social,0.15009674063248926,0.9140832139579771
toward_x_attention,0.20315842987278346,0.9137512853437558
toward_x_arousal,0.17914535082674485,0.9137512853437558
pattern_x_speech,0.1544159667376499,0.9137454900735368
texture_x_speech,0.1475913997843386,0.9137454900735368
sound_x_landmark,0.13186208389206275,0.9136734777701084
pain_x_angry,0.19903565426832026,0.9136596037237648
shape_x_fearful,0.21134539032398028,0.9135228562031967
pattern_x_fearful,0.19349336322384883,0.9135228562031967
loud_x_near,0.17081366149472388,0.9134692291167454
shape_x_away,0.1928259462117286,0.9133888536506285
pattern_x_away,0.19079667450181528,0.9133888536506285
weight_x_upperlimb,0.18380106353402295,0.913337748466217
vision_x_head,0.15401078530937715,0.9133310217788142
dark_sq,0.08557235405165234,0.9132899660663133
motion_x_shape,0.22541884536531473,0.9132453015332985
motion_x_head,0.16694286820553203,0.9132111315727667
fast_x_head,0.1778710760495363,0.9132111315727667
weight_x_near,0.19093757241244372,0.9131427505609971
touch_x_lowerlimb,0.1287384766726659,0.9131142367961538
cognition_x_drive,0.1930936862617067,0.9128024657692613
caused_x_surprised,0.2115592358936765,0.9126922836599408
music_x_communication,0.14379376271172498,0.9124952153357211
small_x_low,0.14946802320941732,0.9123909521203852
fast_x_caused,0.21170232942216932,0.9123729365038044
temperature_x_weight,0.2048382414992261,0.9122570407607321
fast_x_human,0.1947724687769141,0.9119813828514642
body_x_sound,0.1785465078817866,0.9119132195528963
body_x_loud,0.18405384696749497,0.9119132195528963
color_x_texture,0.21066919869573722,0.9116565773836449
color_x_touch,0.2134493657630493,0.9116565773836449
biomotion_x_fast,0.17692428135854366,0.9115740207283641
needs_x_arousal,0.12956801827796513,0.9115493702944383
drive_x_needs,0.14196643342437348,0.9115493702944383
dark_x_shape,0.17014937000776736,0.9114959930418628
dark_x_weight,0.16016132437544997,0.9114959930418628
low_x_fearful,0.2168142346031223,0.9113362842144733
bright_x_pattern,0.19567528113943625,0.9112225566450971
landmark_x_angry,0.13067231749725414,0.9111943888977814
body_x_texture,0.16330842398440262,0.9109852691931855
taste_x_drive,0.12818853100853347,0.9109681725938171
taste_x_arousal,0.1085743841043628,0.9109681725938171
biomotion_x_loud,0.20161643743377902,0.9109103832858547
biomotion_x_sound,0.18063482426809122,0.9109103832858547
taste_x_unpleasant,0.104566880830923,0.9108168160709215
taste_x_disgusted,0.09508876844753612,0.9108168160709215
audition_x_caused,0.21017110655606994,0.9108146428022981
motion_x_angry,0.2294803242528533,0.9108062386178073
fast_x_angry,0.21104042544539886,0.9108062386178073
shape_x_path,0.19402923024231522,0.9108024090726561
pattern_x_path,0.20219704218020287,0.9108024090726561
lowerlimb_x_unpleasant,0.1778023707826537,0.9107894762343846
lowerlimb_x_angry,0.165549245310025,0.9107894762343846
unpleasant_x_happy,0.1274470366405652,0.9106414372686243
pleasant_x_unpleasant,0.13114553479780766,0.9106414372686243
complexity_x_angry,0.21546161045885678,0.9105810646760594
vision_x_angry,0.2105129092947242,0.9105810646760594
large_x_pain,0.18928700437383122,0.9103264526201722
motion_x_self,0.17049534007864092,0.910180335248465
bright_x_texture,0.20638956803346675,0.9100131854282946
bright_x_touch,0.20032665193983407,0.9100131854282946
high_x_drive,0.1815163732874828,0.9099345641738964
drive_x_attention,0.21492342327471126,0.9097413207902758
drive_x_arousal,0.20084919887385372,0.9097413207902758
large_x_weight,0.17783473344866638,0.9097093729402906
fast_x_body,0.17293044880717134,0.9095481485542736
pattern_x_harm,0.2014455216538521,0.9093626745174638
shape_x_harm,0.20993292571651107,0.9093626745174638
temperature_x_low,0.1930690359617457,0.9093542939559055
pattern_x_upperlimb,0.182649061972114,0.9092804874841326
small_x_biomotion,0.13516278779666813,0.9089365269657086
fast_x_self,0.15931895701346854,0.9087142941412156
vision_x_surprised,0.22867306642658558,0.9084215004328339
complexity_x_surprised,0.22674520371624174,0.9084215004328339
biomotion_x_shape,0.17744154153200922,0.9084150954973125
low_x_upperlimb,0.14496552212993988,0.9083752708300424
body_x_taste,0.10842983913623877,0.908128395011589
face_x_taste,0.08740065239612045,0.908128395011589
taste_x_path,0.10127784367312681,0.9080777035001896
body_x_surprised,0.19128632267580012,0.9080530292380227
path_x_harm,0.21645663630805487,0.9079807688550859
vision_x_away,0.20153109190571933,0.9076931638653051
high_x_time,0.1592367071222741,0.9075607098637598
social_x_sad,0.19497161583014339,0.907410400925424
human_x_surprised,0.21809961810929976,0.9072226985862722
vision_x_time,0.1304376968916801,0.9071081278440933
complexity_x_time,0.14261983625528257,0.9071081278440933
temperature_x_surprised,0.1715220202798731,0.9070895040419514
small_x_smell,0.17386420402085093,0.9070798065286708
pain_x_disgusted,0.17815030296243511,0.9067262155934636
color_x_fast,0.18994790978143575,0.9066931329063511
consequential_x_drive,0.21492147690418362,0.906658116054674
caused_x_drive,0.20683933008364275,0.906658116054674
vision_x_practice,0.210847003604019,0.9066383240102677
human_x_harm,0.20472659867464849,0.9066006526046475
shape_x_communication,0.1429890943407204,0.9065520021687413
long_x_arousal,0.18708229154783945,0.9064990331101705
long_x_attention,0.18683467739457926,0.9064990331101705
long_x_disgusted,0.16943620979555,0.9063958798556147
long_x_angry,0.18603059366802455,0.9063958798556147
biomotion_x_away,0.1572104096384432,0.9063383873854973
body_x_away,0.1507037423453379,0.9063383873854973
color_x_large,0.1825497965201409,0.9063240366405232
pattern_x_large,0.18916158870949304,0.9063240366405232
shape_x_practice,0.2115974875702005,0.9062378775547945
large_x_music,0.1513458032022025,0.9061596465370583
shape_x_arousal,0.23387497036719415,0.9061141778291708
