feature,mutual_information
dark_x_near,0.05764769841552342
weight_x_upperlimb,0.057558685597862036
slow_x_happy,0.05752075508614651
loud_sq,0.05751499818406436
low_x_practice,0.05749465569161827
color_x_time,0.057441056488341635
biomotion_x_shape,0.05743953503078636
high_x_speech,0.0574354069794043
number_x_needs,0.0574171754193018
consequential_x_needs,0.05740475592591676
landmark_x_benefit,0.057374027142094386
color_x_speech,0.05736214441158727
shape_x_arousal,0.05722378353043389
upperlimb_sq,0.05720456444309319
number_x_short,0.057156983987868726
bright_x_sound,0.057138897013898404
large_x_temperature,0.05707752281018719
motion_x_away,0.057020256807032155
near_x_needs,0.05691026203035765
head_x_landmark,0.05690444189239163
time_x_duration,0.05688715415767498
weight_x_cognition,0.056869580758181604
fast_x_fearful,0.05684261235189214
face_x_communication,0.0568377873287802
large_x_number,0.056767163158663037
music_sq,0.056565103848103204
low_x_human,0.056454156028103775
small_x_lowerlimb,0.056437350253382146
near_x_toward,0.05641436609639627
practice_x_harm,0.056381402105671885
music_x_cognition,0.05635530755534113
color_x_sound,0.056338620959019536
toward_x_caused,0.05626317628157684
bright_x_music,0.0562022531885491
toward_x_happy,0.056189306170455255
color_x_consequential,0.05617178273138346
complexity_x_away,0.056125748962805755
music_x_communication,0.05610295403785481
vision_x_high,0.05606816634538592
small_x_slow,0.05589073557103874
upperlimb_x_needs,0.05578845612073513
landmark_x_communication,0.055759919727756735
vision_x_landmark,0.05570374648096621
duration_x_pleasant,0.055681618262088284
vision_x_bright,0.055671056553420195
number_x_unpleasant,0.05565242753705668
shape_x_lowerlimb,0.05562678804323995
shape_x_path,0.0552912607295466
motion,0.05528192452027447
lowerlimb_x_duration,0.055166503959559465
cognition_x_sad,0.055107307748360146
audition_sq,0.05508896291229459
face_x_disgusted,0.05505947566178859
dark_x_large,0.05505018078606616
upperlimb_x_attention,0.05490956876858122
texture_x_audition,0.05490894782565525
motion_sq,0.05490492766041366
self_x_fearful,0.05480872872023013
large_x_speech,0.05470929055393525
surprised_sq,0.054572949915193236
number_x_self,0.05454970524196501
audition_x_social,0.05450777965666198
benefit_x_pleasant,0.054420777625163064
self_x_attention,0.054400181831916194
benefit_x_unpleasant,0.05438418469592099
body_x_angry,0.05430893524521618
practice_x_disgusted,0.05428498389262848
self_x_surprised,0.05422895637982239
large_x_fast,0.05416814421347649
time_x_cognition,0.054131665768395454
complexity_x_needs,0.05410592239791212
low_x_path,0.05410121803326984
face_x_fearful,0.05396362462053128
color_x_music,0.053959193418602114
weight_x_sound,0.05388211151693412
sound_x_upperlimb,0.05387259757250318
bright_x_scene,0.05385510700192131
motion_x_social,0.05382449544705148
temperature_x_lowerlimb,0.05380497327353995
pattern_x_drive,0.053790768190758564
high_x_landmark,0.05371973299855726
near_x_disgusted,0.053709638464979115
biomotion_x_angry,0.05366277089414262
practice_x_scene,0.05351119223641576
face_x_long,0.053388872993404446
color_x_fast,0.053345737099562696
slow_x_sound,0.05306145626135628
long_x_pleasant,0.05303366198607762
fast_x_smell,0.052914884516752414
near_x_happy,0.05285963670182814
scene_x_self,0.052838558457512175
face_x_loud,0.052757078353048215
texture_x_pleasant,0.052717495146076265
shape_x_surprised,0.05269559616026154
landmark_x_harm,0.05265201292053834
color_x_body,0.05263470613351329
fast_x_touch,0.05252160774601844
taste_x_near,0.0525059121046616
biomotion_x_temperature,0.052477996311345976
human_x_pleasant,0.05244057503119759
surprised_x_drive,0.05239984741835735
shape_x_music,0.05237040244719138
face_x_number,0.05233117803860199
duration_x_attention,0.05233021495622281
body_x_temperature,0.052183176678706866
duration_sq,0.05217661480513791
scene_x_toward,0.05215639946547879
pattern_x_caused,0.052106010847897455
motion_x_head,0.0520849429354826
temperature_x_short,0.052019315928516274
time_x_caused,0.052011219510685436
shape_x_low,0.05196235495432222
self_x_harm,0.0517167747581333
dark_x_weight,0.05169250214003229
upperlimb_x_cognition,0.05163723642637019
consequential_x_surprised,0.051621111612886406
fast_x_temperature,0.05156556707016824
human_x_harm,0.05150165746741764
texture_x_self,0.05149305786497882
bright_x_upperlimb,0.051491710700379834
loud_x_high,0.051466803586806886
landmark_x_needs,0.05146227827196026
bright_x_audition,0.0513547212335117
color_x_pleasant,0.05131816322791116
slow_x_toward,0.05130049739119458
happy_x_arousal,0.05129630130561247
bright_x_face,0.051261721932428506
large_x_benefit,0.05123587778621008
touch_x_landmark,0.051173577465215336
upperlimb_x_pleasant,0.05116876639523449
complexity_x_temperature,0.051138590273954065
shape_x_social,0.051120715491787205
weight_x_audition,0.05105473555380846
color_x_cognition,0.05101249169453581
low_x_unpleasant,0.05100581613196775
music_x_short,0.05093366838762514
large_x_shape,0.050831814742898995
touch_x_near,0.05079559368837527
toward_x_time,0.05079321600254838
dark_x_taste,0.05067242659504734
social_x_self,0.050668255121342876
upperlimb,0.050663575189204835
vision_x_low,0.050644912497858297
temperature_x_path,0.050621986492096926
shape_x_communication,0.050546758954492566
duration,0.05053928935459284
head,0.050528697123602084
fearful_x_needs,0.05051572536487692
number_x_duration,0.05051004378933266
low_x_surprised,0.050502990457312213
time,0.05048689756109792
consequential_x_attention,0.05048473284536681
pain_x_disgusted,0.05044145337699457
cognition_x_angry,0.05042477458294825
taste_x_head,0.050384600095752186
benefit,0.05034361234626039
face_x_music,0.05033958905276492
social_x_communication,0.05030052788792827
small_x_shape,0.050212994316558124
weight,0.05018779637709714
pattern_x_short,0.050158605595914674
shape_x_toward,0.05014689935580052
small_x_happy,0.050031599379018354
weight_x_communication,0.050017656595363835
bright_x_head,0.05000312218066716
bright_x_temperature,0.049944037145373654
consequential_x_pleasant,0.04984905685478491
fast_x_number,0.04983371791880575
social_x_human,0.04978652380317028
low_x_sad,0.049772527500203445
touch_x_needs,0.049730158223870724
high_x_path,0.04972852178263176
number_sq,0.04971299282392283
angry_x_needs,0.04970408239562807
face_x_pain,0.049590254369829
harm_x_pleasant,0.04951257653828045
color_x_head,0.04949012521440643
scene_x_social,0.0494893614041747
complexity_x_touch,0.049467224109890795
motion_x_low,0.04945013517753205
speech_x_self,0.049384641628714254
sound_x_speech,0.049303928134557085
surprised_x_needs,0.04927249885739049
body_x_weight,0.04909253315566442
speech_x_consequential,0.049066613421097305
face_x_pleasant,0.04902520733155313
touch_x_communication,0.04896474365566994
vision_x_social,0.04893218324946891
smell_x_human,0.04892988305458257
weight_sq,0.04890171247555686
upperlimb_x_time,0.048900851840621984
motion_x_loud,0.04887527362816302
slow_x_shape,0.04887487355832687
small_x_speech,0.04883091624829339
pain_x_practice,0.04880413059069699
pattern_x_high,0.04879027310041728
vision_x_caused,0.048717099097711936
pain_x_social,0.04869989993961332
weight_x_arousal,0.04864010406614061
landmark_x_sad,0.0485308894056764
motion_x_time,0.048518528941451367
short_x_unpleasant,0.04850624143435711
happy_x_drive,0.04848809563468026
angry,0.04847043894634395
vision_x_angry,0.04845252902127717
consequential_x_cognition,0.04844544300181863
complexity_x_communication,0.04843304025907069
touch_x_caused,0.04843026954785956
benefit_sq,0.04837530022298364
texture_x_happy,0.048338473500891155
temperature_x_number,0.04830863118327278
near_x_social,0.04816797123696115
large_x_harm,0.04811920434869377
sound_x_near,0.04805688576218259
complexity_x_lowerlimb,0.04802253367740761
speech_x_scene,0.04799258534613071
long_x_self,0.04795852929766076
pattern_x_cognition,0.0479574381262704
touch_x_long,0.04793677403761443
vision_x_cognition,0.04792360660349959
slow_sq,0.04782489963224479
toward_x_attention,0.047799415360431086
sad_sq,0.04772801514505254
large_x_social,0.0477091872636366
lowerlimb_x_time,0.04747096260480954
caused_x_sad,0.04746973073983951
shape_x_landmark,0.0473967574430072
sound_sq,0.04737488925545752
face_x_happy,0.04735891252738833
upperlimb_x_harm,0.04732113270359295
speech_x_away,0.04729940391357812
duration_x_long,0.047264935777173056
pain_x_number,0.047176673319189844
bright_x_short,0.047120810450826056
fast_x_music,0.04704150475493685
color_x_low,0.046999503296493605
pattern_x_smell,0.04698547054483604
large_x_arousal,0.046976039276713566
cognition_x_surprised,0.04694268428834403
bright_x_practice,0.04694066880741743
temperature_x_low,0.046828190726170726
sound_x_caused,0.046818315824050716
toward_x_pleasant,0.04667743135905189
sound,0.04664173649014591
path_x_disgusted,0.04654985921047339
caused_x_attention,0.04652614884908712
speech_x_benefit,0.04651606137424902
dark_x_color,0.04641750899726316
low_x_speech,0.046411569603594494
smell_x_lowerlimb,0.04635960820759566
fast_x_sound,0.04634925147150115
near_x_time,0.04628571499038503
harm_x_sad,0.046115082497927506
temperature_x_sound,0.04611457900789051
slow_x_temperature,0.046081318346345324
fast_x_toward,0.04605553690967268
fast_x_high,0.04595345019904595
weight_x_near,0.04592237998989712
landmark_x_fearful,0.04590006347797537
pattern_x_happy,0.045867749602719776
short_x_fearful,0.045864425431962674
color_x_harm,0.04571499463316564
smell_x_head,0.04570319435754899
weight_x_pain,0.04565826106627857
shape_x_consequential,0.04559361488513969
short_x_harm,0.04543114848235663
landmark_x_number,0.04541322236392609
communication_x_angry,0.045338021830573894
vision_x_attention,0.04528245313482304
number,0.04526714929742104
number_x_drive,0.04523413693971934
weight_x_taste,0.04520964542272243
shape_x_taste,0.04519335277852954
consequential_x_social,0.04510574244010512
cognition_x_pleasant,0.04500146465715127
consequential_x_drive,0.04495964520500628
motion_x_toward,0.04493705503569112
path_x_pleasant,0.044931394814436754
bright_x_motion,0.044915618057977724
slow_x_pain,0.04485639321817181
high_x_benefit,0.04483416015161246
fast_x_angry,0.044833384161276246
time_sq,0.0447558185956316
temperature_x_arousal,0.04475032402130119
number_x_angry,0.04470016181710923
audition_x_angry,0.044515986854072986
smell_x_number,0.04449912876670292
temperature_x_weight,0.04447501545781929
audition_x_sound,0.04446522155365207
dark_x_pattern,0.044438777182914446
upperlimb_x_surprised,0.044409206532320056
landmark_x_angry,0.04439670659543138
pattern_x_temperature,0.044375292260729005
loud,0.04430566052166007
shape_x_long,0.044286567670628996
small_x_smell,0.044280417377309034
head_x_short,0.04421230352457628
high_x_smell,0.04412011489004675
color_x_human,0.04410617976200659
fast_x_attention,0.04403976065138537
dark_x_benefit,0.04397488466564603
path_x_fearful,0.043889649158705746
low_x_duration,0.043874621206775766
pattern_x_sound,0.04382133122275733
taste_x_benefit,0.04373970366955415
surprised_x_attention,0.04373585649738643
shape_x_head,0.04373009745892453
caused_x_drive,0.04360742145245955
sad,0.043513190042270056
number_x_benefit,0.04347224964060681
low_x_drive,0.04340987262805296
smell_x_duration,0.043404443560371986
large_x_self,0.04338412237824496
touch_x_practice,0.04338046290205755
harm_x_happy,0.043370092179954245
loud_x_away,0.04331137935601048
speech_x_communication,0.04328146807741562
small_x_sound,0.04322986016477581
music_x_landmark,0.04322713164681202
communication_x_harm,0.04320140523470317
complexity_x_toward,0.04313854516727056
temperature,0.04295939608217059
low_x_high,0.042912885894408115
touch_x_pleasant,0.042883687469437604
weight_x_toward,0.04287587722933961
bright_x_taste,0.042850133424220616
audition_x_benefit,0.04282792003317981
color_x_surprised,0.04271660410340172
head_x_fearful,0.042677145671005556
fast_x_surprised,0.04262231612805012
audition_x_number,0.0425753346263662
number_x_attention,0.04257018619117159
weight_x_surprised,0.04247285834884784
pain_x_toward,0.04241193700631052
communication_x_sad,0.0424050894906387
audition_x_disgusted,0.042402911676980626
lowerlimb_x_unpleasant,0.042399303003480826
vision_x_smell,0.04238231421157357
face_x_time,0.04236760044127519
texture_x_social,0.042342517875275654
lowerlimb_x_needs,0.042309002254408146
head_x_toward,0.04228671448636323
number_x_time,0.04228164706112625
large_x_music,0.042130199715848526
loud_x_long,0.0420979437067468
communication_x_pleasant,0.042094685307412005
speech_x_fearful,0.04202410776864607
smell_x_near,0.04200588558118756
speech_x_cognition,0.041962571465856024
motion_x_temperature,0.04195668948154796
low_x_near,0.04195318460150865
scene_x_number,0.041935376532802104
speech_x_needs,0.041876743073781864
biomotion_x_head,0.04182554724766918
time_x_benefit,0.041731865597297135
taste_x_landmark,0.04165451088204697
large_x_away,0.04163670418621335
cognition_x_harm,0.04161018479893919
small_x_number,0.04156781477809646
away_x_time,0.041470030208291986
slow,0.04139770820663924
audition_x_needs,0.041395458066265434
biomotion_x_lowerlimb,0.04138948948747001
scene_x_benefit,0.04138114348819344
head_sq,0.041350846045353995
pain_x_path,0.041326643562090704
bright_sq,0.04129289528014812
speech_x_landmark,0.041266561425518766
low_x_angry,0.04125717867145107
texture_x_caused,0.04120065880778001
sound_x_smell,0.041185812662632104
toward_x_communication,0.04118363186702645
number_x_social,0.04118275635813218
head_x_number,0.04116868864039924
slow_x_long,0.04112535632238079
scene,0.041088895433043504
harm,0.04104335767181966
smell,0.04101760140687882
low_x_long,0.04100327332216103
complexity_x_drive,0.04100182371814065
high_x_scene,0.04099696764034877
upperlimb_x_scene,0.04096607207545033
head_x_unpleasant,0.04086567574419053
short_x_sad,0.040810814414694585
biomotion_x_unpleasant,0.040792725521220374
happy_x_surprised,0.04077149673886504
temperature_sq,0.04076726647215856
vision_x_toward,0.04071084212528531
loud_x_happy,0.04063098912329788
motion_x_happy,0.0406098207334078
music_x_self,0.040574193417401094
pattern_x_away,0.040572070393434245
large_x_fearful,0.04054632001835379
smell_x_arousal,0.04046607129817059
pleasant_x_drive,0.040401475828974354
long_x_arousal,0.04039243410037319
lowerlimb_x_practice,0.04031297047942339
weight_x_self,0.040265556922497
biomotion_x_pain,0.04020081438359746
small_x_harm,0.040118619118196364
temperature_x_happy,0.04008477715578618
fast_x_social,0.04006670239160259
loud_x_needs,0.04006656953954901
touch_x_away,0.04006184783407485
temperature_x_landmark,0.04001283835255243
long_x_unpleasant,0.03999655175744543
sound_x_surprised,0.039994074332212026
biomotion_x_taste,0.03998144967811501
color_x_needs,0.03997478691301404
harm_sq,0.03993081987015312
scene_x_away,0.03991301147181536
away_x_harm,0.03978410491915252
large_x_sound,0.039672654036534416
duration_x_sad,0.03966313087381845
motion_x_taste,0.039640864005320076
touch_x_attention,0.039634847749828506
large_x_touch,0.039596405901549
pattern_x_pleasant,0.0395420669442077
texture_x_taste,0.03947976614701876
communication,0.039469475259641396
self_x_angry,0.039454080849640416
sound_x_number,0.039370825391388475
number_x_caused,0.03932209922042107
color_x_motion,0.039218792107086564
bright_x_duration,0.039196311016231666
texture_x_loud,0.0391921961506736
small_x_taste,0.03916628938724487
caused_x_fearful,0.03911803360189614
lowerlimb_x_surprised,0.039040517842453326
speech_x_number,0.039002580239462015
biomotion_x_smell,0.03887223813413199
large_x_time,0.03884780621523909
weight_x_angry,0.03882654076623626
slow_x_unpleasant,0.038784309923889815
body_x_loud,0.03876349456689554
speech_x_head,0.03876058953592865
music_x_needs,0.03871277963498798
unpleasant_x_needs,0.038679622083433784
sound_x_sad,0.03866139949293235
small_x_loud,0.038661005453370256
large_x_needs,0.038634090470111015
sound_x_taste,0.038592027119035865
temperature_x_duration,0.03845790757177192
temperature_x_self,0.03843107141887114
low_x_benefit,0.03835460483393627
temperature_x_pain,0.038348715596697946
temperature_x_needs,0.03831327057320277
pattern_x_loud,0.03818144681453117
communication_sq,0.0381224953281587
vision_x_path,0.03810509447902044
small_x_time,0.03809538896137177
touch_x_weight,0.03803216438219237
lowerlimb_x_attention,0.038010976712560485
sad_x_surprised,0.037997318611102227
small_x_upperlimb,0.037962866653318494
scene_sq,0.03789424666003249
complexity_x_angry,0.0378421802463611
temperature_x_benefit,0.037832726356591406
away_x_surprised,0.037738445855546976
touch_x_benefit,0.03771345321992814
small_x_attention,0.03771275763244364
weight_x_time,0.03771085340824376
sound_x_head,0.037708410582161234
motion_x_unpleasant,0.037668726098885275
duration_x_communication,0.03750798904353303
bright,0.03745650260985545
color_x_high,0.03737641889679799
body_x_disgusted,0.03737446527306476
angry_x_attention,0.03735481650243688
music_x_arousal,0.03731194570899299
time_x_communication,0.037288745419924885
surprised_x_arousal,0.03715803526859829
color_x_angry,0.03709627482739353
duration_x_happy,0.03708202422995144
weight_x_path,0.03707186334427792
texture_x_near,0.03706015710213029
low_x_attention,0.03704293127261815
color_x_attention,0.036950280845871264
taste_x_smell,0.03692529536222544
harm_x_attention,0.03686096223415092
music_x_angry,0.03683642617967853
angry_sq,0.036816139420323246
biomotion_x_pleasant,0.036761995136821435
speech_x_angry,0.03662072649300585
slow_x_lowerlimb,0.036612654089050345
dark_x_motion,0.03659172770014507
self_x_disgusted,0.03652666652033054
speech_x_drive,0.0365184064138282
caused_x_unpleasant,0.03649999524532688
lowerlimb_x_happy,0.03649427525105442
color_x_away,0.036479796190994174
time_x_long,0.03643819043755081
self_x_pleasant,0.03640318130196141
texture_x_low,0.03634065736504155
pain_x_sad,0.03633959897562833
duration_x_unpleasant,0.03628238158913577
high_x_music,0.036275339393318395
human_x_unpleasant,0.03622896018515953
benefit_x_surprised,0.03619913985709311
shape_x_smell,0.03616222474176167
complexity_x_harm,0.03610013615606866
caused_x_social,0.03609432650344413
fast_x_harm,0.03603729489645602
caused_x_arousal,0.03598841332775948
head_x_time,0.03597479967137218
communication_x_fearful,0.035973695704097475
large_x_scene,0.03593277968893038
caused_x_angry,0.035872748382506536
smell_x_happy,0.03586747276963331
speech_x_attention,0.03585841470171003
duration_x_fearful,0.035767516724075854
number_x_disgusted,0.03571391566061455
disgusted_x_surprised,0.035710915960497136
drive_x_attention,0.03570340546097572
audition_x_high,0.03562481820780539
smell_x_away,0.035582315380016105
dark_x_smell,0.03556332661004191
music_x_near,0.035518285905598246
large_x_caused,0.035502286477347544
speech_x_long,0.0354833771920775
audition_x_duration,0.03547037547143472
short_x_disgusted,0.03544834897492333
audition_x_fearful,0.03538264309119499
dark_x_face,0.03534130889917653
audition_x_arousal,0.035323113033404185
low,0.03531402583622456
time_x_angry,0.03531223495274727
pattern_x_number,0.03530784705257717
music_x_drive,0.035278234842062384
near_x_fearful,0.035253819743589654
dark_x_biomotion,0.03523359543551585
shape_x_away,0.03519648402802633
texture_x_lowerlimb,0.035169095338493994
music_x_caused,0.035157574054812235
weight_x_needs,0.035073794448994056
large_x_high,0.03505077739266049
lowerlimb_x_arousal,0.035045863941436606
speech_x_time,0.0349494340010168
small_x_temperature,0.03492614814844597
number_x_arousal,0.03492191584130411
low_x_self,0.03491775202694547
high_sq,0.03478855443658513
taste,0.03476399073263359
sound_x_benefit,0.03472349216759163
biomotion_x_loud,0.03464905901402915
color_x_duration,0.03463053717683251
happy_x_attention,0.034573565072691714
low_x_upperlimb,0.034570403927510984
pain_x_short,0.03450788836750052
complexity_x_disgusted,0.03446076109912677
weight_x_attention,0.03445985353873482
away_x_disgusted,0.03443607040095986
happy_sq,0.03442104263476664
dark_x_music,0.03440743714827654
slow_x_loud,0.03429525919688858
human_x_happy,0.03429079389991507
number_x_surprised,0.03426216296280704
sound_x_short,0.03422834424155363
time_x_happy,0.034202842178229664
head_x_human,0.03418707478847072
speech_x_taste,0.034172421476038384
color_x_fearful,0.03403007484833709
loud_x_arousal,0.034007731068435465
number_x_cognition,0.033957732312297706
path_x_sad,0.033904051134334035
pain_x_upperlimb,0.0338973936530691
long_x_drive,0.03381074990037747
pattern_x_time,0.03380464391784521
low_x_sound,0.03376858482128764
small_x_unpleasant,0.03375928686048635
dark_x_path,0.03371631214387705
high_x_long,0.03371270435955309
pain_x_sound,0.03368934666704271
head_x_self,0.03367275159815164
biomotion_x_disgusted,0.033630363310503286
motion_x_cognition,0.033581207713338834
cognition_x_drive,0.033550497080987673
happy_x_angry,0.03346375038715754
high_x_communication,0.0333969496882105
slow_x_needs,0.03337884763041776
music_x_time,0.03332771171636728
dark_x_scene,0.03330703042666405
number_x_consequential,0.033276414429388446
temperature_x_head,0.033236037698189724
pain_x_needs,0.03321691302964225
audition_x_short,0.033154623770345504
bright_x_time,0.03299385468865035
slow_x_pleasant,0.03290796245913752
high_x_consequential,0.03285522611742819
color_x_landmark,0.03280182930714459
shape_x_short,0.03278254013588433
music_x_lowerlimb,0.03276657288511964
pleasant_x_happy,0.03273919617818333
cognition_x_happy,0.032726448130707686
vision_x_away,0.03266412830552978
dark_x_small,0.032529978332161535
long_x_happy,0.03252184444324757
near_x_sad,0.03249420208310627
motion_x_long,0.032450836882744305
shape_x_high,0.03241814895000816
texture_x_fearful,0.03238498988567451
taste_x_scene,0.032373304773651856
motion_x_touch,0.03233325835216272
temperature_x_drive,0.03231251807588409
dark_x_head,0.03226552512711667
communication_x_happy,0.032223920500840775
color_x_pain,0.03217710933266882
bright_x_body,0.0321375937478412
motion_x_music,0.032112460360671724
sound_x_lowerlimb,0.032015007161241504
weight_x_unpleasant,0.031942156651284304
near_x_pleasant,0.03190221559706741
speech_x_unpleasant,0.03189697554736126
vision_x_arousal,0.03188884794068114
color_x_arousal,0.03177359365887589
caused_x_consequential,0.031644405226356254
high_x_duration,0.03162643618505068
communication_x_surprised,0.031582913142499836
toward_sq,0.03148665120309313
sound_x_drive,0.0314497104925715
away_x_fearful,0.03143702520763614
complexity_x_unpleasant,0.031424939143591235
weight_x_harm,0.03142026906638873
high_x_taste,0.03127013446635729
fast_x_head,0.031248326963555506
temperature_x_music,0.031244118738485982
temperature_x_communication,0.031204659730097006
benefit_x_angry,0.0311692883109822
sound_x_consequential,0.031164485650600593
taste_x_human,0.03108047437403272
loud_x_toward,0.03107674317606124
shape_x_duration,0.03106321839203474
pleasant_x_unpleasant,0.03103615553388095
motion_x_lowerlimb,0.031016544457139972
weight_x_caused,0.030987027062338246
lowerlimb_x_consequential,0.0309809106853427
low_x_consequential,0.030916099468716318
pain_x_near,0.030885911851067815
large_x_unpleasant,0.030878906467333378
communication_x_arousal,0.030865313435748387
head_x_upperlimb,0.030771384732045215
practice_x_happy,0.03076538919470795
toward_x_away,0.030745514580604594
low_x_toward,0.03070588975298727
bright_x_fast,0.030679749984092952
communication_x_benefit,0.030610029206066036
high_x_time,0.0305663995831138
bright_x_loud,0.030553703197303106
audition_x_practice,0.030485987546869264
fast_x_pleasant,0.03045227007637763
touch_x_number,0.03044691937172206
slow_x_fearful,0.03043641468538527
weight_x_low,0.030397887666672396
benefit_x_needs,0.03034667309925676
dark_x_lowerlimb,0.030301481464207303
texture_x_cognition,0.030230833747600272
consequential_x_fearful,0.03022075398546087
smell_x_practice,0.030194801892433176
pattern_x_social,0.030125064839489957
cognition,0.03012166409962136
speech_x_arousal,0.03010613163045317
vision_x_drive,0.03005041610079462
toward,0.030038602603018605
complexity_x_head,0.02996208225143171
sad_x_needs,0.029960871921955512
low_sq,0.029840999722172246
drive_x_needs,0.029801324624231462
sound_x_happy,0.029715262767080475
pattern_x_harm,0.029688688150409703
time_x_harm,0.02961859914437137
bright_x_pleasant,0.029614731663411886
loud_x_consequential,0.029592757377774337
music_x_surprised,0.029534393743074316
large_x_lowerlimb,0.029531540929948363
large_x_communication,0.029523445610253773
color_x_social,0.029385005173038214
consequential_x_unpleasant,0.029350171671665537
loud_x_drive,0.02933548668190289
away_x_sad,0.029221667730796153
long_x_surprised,0.029193316734784425
face_x_temperature,0.029166198506084928
high_x_head,0.029154724046672964
color_x_lowerlimb,0.02911510106915216
vision_x_dark,0.02910802623555986
away_x_communication,0.029048736938151576
low_x_short,0.028990434653101582
color_x_biomotion,0.02889102829601664
vision_x_communication,0.028841807860737534
audition_x_low,0.028837154780461116
long_x_social,0.0288080382822391
time_x_arousal,0.02878979802177173
unpleasant_x_drive,0.028780173608980553
audition_x_harm,0.028770197496429617
pattern_x_landmark,0.028741693720451433
low_x_music,0.028726575903614826
dark_x_temperature,0.028670817244635494
bright_x_speech,0.02855605931762817
audition_x_drive,0.028528077242584216
lowerlimb_x_long,0.02851224712279432
color_x_sad,0.028351274084591926
fast_x_weight,0.028252279946363812
taste_x_attention,0.028231768267563906
motion_x_pain,0.028212306579656232
smell_sq,0.028194161158217268
face_x_smell,0.028187899128899963
speech_x_happy,0.028161886873504516
large_x_pain,0.028159307459445504
body_x_smell,0.028117315907375096
slow_x_sad,0.02800936586762659
large_x_smell,0.027870177332977697
lowerlimb_x_toward,0.027815913338423925
happy_x_disgusted,0.027814056315073055
loud_x_landmark,0.027807483872346328
long_x_caused,0.02780542688214127
time_x_pleasant,0.027721514869486263
dark_x_number,0.02769456704806239
speech_x_pleasant,0.027683703697003015
touch,0.02762889206877084
smell_x_fearful,0.02761232538982772
time_x_fearful,0.027594554287970308
texture_x_head,0.027566866120765754
disgusted_sq,0.027528712389310206
weight_x_loud,0.027438368943394575
fast_x_arousal,0.027409138480787076
number_x_pleasant,0.02734309009666913
smell_x_unpleasant,0.027333651930797176
loud_x_pleasant,0.027306751087156966
audition_x_self,0.027305825711367415
angry_x_fearful,0.027302610779017744
smell_x_path,0.027178714241556934
pattern_x_large,0.027157799875872968
upperlimb_x_lowerlimb,0.027140309763361792
fast_x_sad,0.027112760539172776
touch_sq,0.026981145249499017
high_x_caused,0.02698057371902496
angry_x_surprised,0.0269787512959494
low_x_harm,0.02691266660099556
unpleasant_x_attention,0.026840463114643054
high_x_cognition,0.026834174095253127
number_x_fearful,0.026751808595398607
pattern_x_long,0.02672999004283505
taste_x_practice,0.026709649475940234
small_x_head,0.026621207618271914
low_x_scene,0.026552456552080717
vision_x_taste,0.02647688120343128
high_x_sad,0.026474703369394392
large_x_attention,0.026473753944432188
music_x_taste,0.02645085576898465
loud_x_surprised,0.026305251460614354
communication_x_attention,0.026270327917459868
bright_x_number,0.026254505715058274
color_x_short,0.026189650915563245
scene_x_surprised,0.026143647366730027
happy,0.026058115292801665
social_x_drive,0.026011669117985914
vision_x_consequential,0.0259980145367269
bright_x_dark,0.025994749376417214
pain_x_loud,0.02598158044862431
audition_x_loud,0.0259677314029918
touch_x_happy,0.025929470922670728
slow_x_scene,0.025906652534548824
bright_x_drive,0.025900418302576833
head_x_practice,0.02588861314165891
consequential_x_arousal,0.0258783628334065
social_x_arousal,0.025857343071383987
audition_x_smell,0.025740108062949574
music_x_scene,0.025720834709477725
sound_x_fearful,0.025715780133341415
touch_x_fearful,0.025702541695941772
happy_x_fearful,0.025668883505306717
benefit_x_fearful,0.025559308993469587
loud_x_attention,0.02554772081967771
vision_x_time,0.025518171989332705
shape_x_self,0.025478501619842442
bright_x_slow,0.02540883026395946
slow_x_music,0.025386403655865974
vision_x_sad,0.025382065702423295
cognition_x_needs,0.025354756651133403
music_x_social,0.025237849760570308
low_x_smell,0.02522424701802728
temperature_x_disgusted,0.02521882023300237
upperlimb_x_toward,0.02521003475031347
away_x_number,0.025169454517181444
weight_x_long,0.025153308870628166
face_x_low,0.025126821396810994
fast_x_happy,0.025113054633355336
practice_x_pleasant,0.025075914057934412
social_x_benefit,0.02504044320127119
large_x_consequential,0.02503305782836418
high_x_human,0.024950344814781422
bright_x_large,0.024914788673261468
pattern_x_head,0.02489636619912794
consequential_x_disgusted,0.024769649997871124
color_x_communication,0.024753269032894654
audition_x_caused,0.02474357584007314
social_x_sad,0.024724702292418188
head_x_happy,0.024704758788223646
fearful,0.02465762591402898
high_x_practice,0.024645913731266456
temperature_x_attention,0.024637650605335626
communication_x_drive,0.02455649716615138
shape_x_loud,0.02452525868422506
upperlimb_x_communication,0.02446465466714476
sound_x_harm,0.024455052207413397
loud_x_caused,0.024348909382831962
duration_x_harm,0.0242493141095399
speech_x_sad,0.02424462873648947
consequential_x_harm,0.02422983913238652
head_x_pleasant,0.02422945796732834
drive_x_arousal,0.024228716995500443
taste_x_needs,0.024201770468749828
lowerlimb_x_angry,0.024123803425124768
texture_x_unpleasant,0.023997784150222357
sound_x_arousal,0.02399541538027128
dark_x_low,0.023989030449704796
dark_x_self,0.023988553741739027
lowerlimb_x_near,0.02398846971462154
dark_x_harm,0.023963929311844767
lowerlimb_x_social,0.02391846393752317
vision_x_unpleasant,0.02387195302095657
unpleasant_x_angry,0.02383922377930614
weight_x_lowerlimb,0.023819240111645934
high_x_away,0.02372963701851538
