model,class_raw,class_display,feature,coefficient,abs_coefficient,is_nonzero
LASSO,noun,Thing,needs,0.023525305990086117,0.023525305990086117,True
LASSO,noun,Thing,angry,-0.6390897890944107,0.6390897890944107,True
LASSO,noun,Thing,harm,0.6269591892482372,0.6269591892482372,True
LASSO,noun,Thing,taste,-0.44942044359069816,0.44942044359069816,True
LASSO,noun,Thing,long,0.14530016600972165,0.14530016600972165,True
LASSO,noun,Thing,attention,-0.6483642154320112,0.6483642154320112,True
LASSO,noun,Thing,dark,0.06238982284520358,0.06238982284520358,True
LASSO,noun,Thing,fearful,-0.19556019136893124,0.19556019136893124,True
LASSO,noun,Thing,unpleasant,-0.4203175855914938,0.4203175855914938,True
LASSO,noun,Thing,disgusted,0.3525169139996083,0.3525169139996083,True
LASSO,noun,Thing,pain,-0.8216728690354752,0.8216728690354752,True
LASSO,verb,Action,short,1.054643727371707,1.054643727371707,True
LASSO,verb,Action,self,0.11155252857711097,0.11155252857711097,True
LASSO,verb,Action,practice,2.818705847000271,2.818705847000271,True
LASSO,verb,Action,path,1.3746772349639342,1.3746772349639342,True
LASSO,verb,Action,human,4.443923161900163,4.443923161900163,True
LASSO,verb,Action,shape,-0.010814286632110003,0.010814286632110003,True
LASSO,verb,Action,complexity,0.0,0.0,False
LASSO,verb,Action,body,0.1054677843275878,0.1054677843275878,True
LASSO,verb,Action,color,0.0,0.0,False
LASSO,verb,Action,biomotion,0.5171284583652411,0.5171284583652411,True
LASSO,verb,Action,near,0.0,0.0,False
LASSO,verb,Action,away,-0.33863920847825485,0.33863920847825485,True
LASSO,verb,Action,caused,1.4528566012158073,1.4528566012158073,True
LASSO,verb,Action,texture,0.018835081856254966,0.018835081856254966,True
LASSO,verb,Action,upperlimb,0.0,0.0,False
LASSO,verb,Action,consequential,0.42652515091925103,0.42652515091925103,True
LASSO,verb,Action,benefit,-0.05376157671546069,0.05376157671546069,True
LASSO,verb,Action,vision,-0.9846544296713613,0.9846544296713613,True
LASSO,verb,Action,slow,0.2168679754264204,0.2168679754264204,True
LASSO,verb,Action,drive,-0.032319436250300246,0.032319436250300246,True
LASSO,verb,Action,fast,0.05585299484748663,0.05585299484748663,True
LASSO,verb,Action,weight,0.0,0.0,False
LASSO,verb,Action,small,0.0,0.0,False
LASSO,verb,Action,motion,0.0,0.0,False
LASSO,verb,Action,toward,-0.0761195478506237,0.0761195478506237,True
LASSO,verb,Action,pattern,0.7779141097239657,0.7779141097239657,True
LASSO,verb,Action,bright,-0.069161099074053,0.069161099074053,True
LASSO,verb,Action,lowerlimb,-0.20215956382256886,0.20215956382256886,True
LASSO,verb,Action,smell,-0.002788172452343898,0.002788172452343898,True
LASSO,verb,Action,duration,0.0,0.0,False
LASSO,verb,Action,large,0.052858241946319745,0.052858241946319745,True
LASSO,verb,Action,landmark,0.4928374657239276,0.4928374657239276,True
LASSO,verb,Action,face,-1.5511704519014669,1.5511704519014669,True
LASSO,verb,Action,sound,-0.11701308754297848,0.11701308754297848,True
LASSO,verb,Action,audition,-0.014108300378791782,0.014108300378791782,True
LASSO,verb,Action,head,0.11216281411261045,0.11216281411261045,True
LASSO,verb,Action,scene,0.0,0.0,False
LASSO,verb,Action,loud,0.09433218416650963,0.09433218416650963,True
LASSO,verb,Action,number,-0.6025681943962773,0.6025681943962773,True
LASSO,verb,Action,surprised,0.0,0.0,False
LASSO,verb,Action,high,-0.010151095479509905,0.010151095479509905,True
LASSO,verb,Action,temperature,-0.0376416418621982,0.0376416418621982,True
LASSO,verb,Action,speech,-1.1156910912835156,1.1156910912835156,True
LASSO,verb,Action,communication,0.0,0.0,False
LASSO,verb,Action,low,-0.13707431223258093,0.13707431223258093,True
LASSO,verb,Action,arousal,0.34778992125334296,0.34778992125334296,True
LASSO,verb,Action,happy,-0.12463646117092948,0.12463646117092948,True
LASSO,verb,Action,social,-0.10613062447732863,0.10613062447732863,True
LASSO,verb,Action,music,0.0,0.0,False
LASSO,verb,Action,sad,-0.10457158011580243,0.10457158011580243,True
LASSO,verb,Action,cognition,0.0,0.0,False
LASSO,verb,Action,time,-0.22675729047383794,0.22675729047383794,True
LASSO,verb,Action,touch,0.07949251291931692,0.07949251291931692,True
LASSO,verb,Action,pleasant,-0.013901642467360666,0.013901642467360666,True
LASSO,verb,Action,needs,0.0,0.0,False
LASSO,verb,Action,angry,0.03055693056541239,0.03055693056541239,True
LASSO,verb,Action,harm,-0.455516140471357,0.455516140471357,True
LASSO,verb,Action,taste,0.006075125309350876,0.006075125309350876,True
LASSO,verb,Action,long,0.14348453059923502,0.14348453059923502,True
LASSO,verb,Action,attention,0.15110646626180743,0.15110646626180743,True
LASSO,verb,Action,dark,0.16401330492951247,0.16401330492951247,True
LASSO,verb,Action,fearful,-0.061102677969171806,0.061102677969171806,True
LASSO,verb,Action,unpleasant,0.08599854281640305,0.08599854281640305,True
LASSO,verb,Action,disgusted,0.0,0.0,False
LASSO,verb,Action,pain,-0.01436332094203261,0.01436332094203261,True
